year,article,title,clause_number,content,has_fine,fine_amount,fine_range,violations
2019,73,"Xử phạt các hành vi vi phạm quy định khác có liên quan đến an ninh, trật tự, an",5,"5. Ngoài việc bị áp dụng hình thức xử phạt, cá nhân thực hiện hành vi vi phạm quy định tại điểm 
c, điểm d, điểm đ, điểm e khoản 2 Điều này còn bị áp dụng các biện pháp khắc phục hậu quả: 
Buộc đưa động vật có dịch bệnh, thi hài, hài cốt, chất dễ cháy, dễ nổ, vũ khí, hàng nguy hiểm, 
động vật sống xuống tàu (tại ga đến gần nhất trong trường hợp tàu đang chạy), ra ga để xử lý 
theo quy định. 
Chương IV 
THẨM QUYỀN, THỦ TỤC XỬ PHẠT 
Mục 1. THẨM QUYỀN XỬ PHẠT",False,,,", ra ga để xử lý"
2019,74,"Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ,",1,"1. Chủ tịch Ủy ban nhân dân các cấp có thẩm quyền xử phạt đối với các hành vi vi phạm quy 
định tại Nghị định này trong phạm vi quản lý của địa phương mình.",False,,,
2019,74,"Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ,",2,"2. Cảnh sát giao thông trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối 
với các hành vi vi phạm quy định tại các điểm, khoản, điều của Nghị định này như sau: 
a) Điều 5, Điều 6, Điều 7, Điều 8, Điều 9, Điều 10, Điều 11; 
b) Khoản 1, khoản 2, khoản 3, khoản 4, khoản 5 (trừ điểm a khoản 5), khoản 6 (trừ điểm đ khoản 
6), khoản 7, điểm a khoản 8 Điều 12; 
c) Khoản 1; điểm b, điểm c, điểm d khoản 2; điểm b khoản 3; điểm a khoản 4; điểm b, điểm c 
khoản 5 Điều 13; 
d) Khoản 1, khoản 2, điểm a khoản 3, khoản 4, khoản 5, khoản 6, khoản 7, khoản 8, điểm a 
khoản 9 Điều 15; 
đ) Điều 16, Điều 17, Điều 18, Điều 19, Điều 20, Điều 21, Điều 22, Điều 23, Điều 24, Điều 25, 
Điều 26, Điều 27; 
e) Khoản 1; khoản 2; khoản 3; điểm a, điểm b, điểm c, điểm d, điểm đ, điểm e, điểm p, điểm q 
khoản 4; khoản 5; điểm d, điểm đ, điểm e, điểm i, điểm m, điểm n, điểm o, điểm p, điểm q khoản 
6; điểm a, điểm b, điểm c, điểm h, điểm i khoản 7 Điều 28; 
g) Điều 29, Điều 30, Điều 31, Điều 32, Điều 33, Điều 34, Điều 35 (trừ điểm a, điểm c, điểm d, 
điểm đ khoản 2 Điều này), Điều 36; 
h) Điểm a, điểm b, điểm c, điểm d, điểm e khoản 1; điểm a khoản 2; điểm a, điểm b, điểm c 
khoản 3; điểm d khoản 4; khoản 8 Điều 37; 
i) Điểm b, điểm c khoản 1; khoản 2; khoản 3; khoản 4 Điều 40; 
k) Điều 41, Điều 42, Điều 43, Điều 44, Điều 45, Điều 46, Điều 47; 
l) Khoản 1, khoản 2, khoản 3, khoản 4, khoản 5 Điều 48; 
m) Điều 49, Điều 50; 
n) Khoản 1; khoản 2; khoản 3; điểm a, điểm b, điểm c khoản 4 Điều 51; 
o) Điều 52; khoản 1, khoản 2, khoản 3 Điều 53; 
p) Điểm a, điểm c khoản 1; điểm a, điểm b, điểm c khoản 2; khoản 3; khoản 4 Điều 54; 
q) Điều 56, Điều 57, Điều 58, Điều 59, Điều 60, Điều 61, Điều 62, Điều 63, Điều 64, Điều 65, 
Điều 66; 
r) Khoản 2 Điều 67; 
s) Điểm a, điểm b khoản 1; điểm b, điểm c, điểm đ, điểm e khoản 3 Điều 71; 
t) Điều 72,",False,,,"Điều 5, Điều 6, Điều 7, Điều 8, Điều 9, Điều 10, Điều 11;; Khoản 1, khoản 2, khoản 3, khoản 4, khoản 5 (trừ điểm a khoản 5), khoản 6 (trừ điểm đ khoản; Khoản 1; điểm b, điểm c, điểm d khoản 2; điểm b khoản 3; điểm a khoản 4; điểm b, điểm c; Khoản 1, khoản 2, điểm a khoản 3, khoản 4, khoản 5, khoản 6, khoản 7, khoản 8, điểm a; Khoản 1; khoản 2; khoản 3; điểm a, điểm b, điểm c, điểm d, điểm đ, điểm e, điểm p, điểm q; Điều 29, Điều 30, Điều 31, Điều 32, Điều 33, Điều 34, Điều 35 (trừ điểm a, điểm c, điểm d,; , Điều 36;; Điểm a, điểm b, điểm c, điểm d, điểm e khoản 1; điểm a khoản 2; điểm a, điểm b, điểm c; Điểm b, điểm c khoản 1; khoản 2; khoản 3; khoản 4 Điều 40;; Điều 41, Điều 42, Điều 43, Điều 44, Điều 45, Điều 46, Điều 47;; Khoản 1, khoản 2, khoản 3, khoản 4, khoản 5 Điều 48;; Điều 49, Điều 50;; Khoản 1; khoản 2; khoản 3; điểm a, điểm b, điểm c khoản 4 Điều 51;; Điều 52; khoản 1, khoản 2, khoản 3 Điều 53;; Điểm a, điểm c khoản 1; điểm a, điểm b, điểm c khoản 2; khoản 3; khoản 4 Điều 54;; Điều 56, Điều 57, Điều 58, Điều 59, Điều 60, Điều 61, Điều 62, Điều 63, Điều 64, Điều 65,; Khoản 2 Điều 67;; Điểm a, điểm b khoản 1; điểm b, điểm c, điểm đ, điểm e khoản 3 Điều 71;; Điều 72,"
2019,73,,3,"3. Cảnh sát trật tự, Cảnh sát phản ứng nhanh, Cảnh sát cơ động, Cảnh sát quản lý hành chính về 
trật tự xã hội trong phạm vi chức năng, nhiệm vụ được giao có liên quan đến trật tự an toàn giao 
thông đường bộ, đường sắt có thẩm quyền xử phạt đối với các hành vi vi phạm quy định tại các 
điểm, khoản, điều của Nghị định này như sau: 
a) Điểm đ, điểm g khoản 1; điểm g, điểm h khoản 2; điểm b, điểm d, điểm đ, điểm e, điểm k, 
điểm r, điểm s khoản 3; điểm b, điểm d, điểm đ, điểm g, điểm i khoản 4; điểm b, điểm c, điểm h 
khoản 5; điểm c khoản 6; điểm b khoản 7; điểm c khoản 8; khoản 9; khoản 10 Điều 5; 
b) Điểm g, điểm n khoản 1; điểm a, điểm đ, điểm h, điểm i, điểm k, điểm l khoản 2; điểm b, điểm 
c, điểm d, điểm đ, điểm e, điểm i, điểm k, điểm m khoản 3; điểm b, điểm d, điểm đ, điểm e, điểm 
g, điểm h khoản 4; khoản 5; điểm a, điểm c khoản 6; điểm c khoản 7; khoản 8; khoản 9 Điều 6; 
c) Điểm b, điểm c, điểm d, điểm đ, điểm e, điểm g, điểm h khoản 2; điểm b, điểm d khoản 3; 
điểm b, điểm c, điểm đ, điểm e, điểm g khoản 4; khoản 5; điểm c khoản 6; điểm b khoản 7; điểm 
b khoản 8; khoản 9 Điều 7; 
d) Điểm c, điểm đ, điểm e, điểm g, điểm h, điểm k, điểm l, điểm m, điểm n, điểm o, điểm p, điểm 
q khoản 1; khoản 2; khoản 3; khoản 4 Điều 8; 
đ) Điều 9, Điều 10, Điều 11, Điều 12 (trừ điểm a khoản 5, điểm đ khoản 6 Điều 12); 
e) Khoản 1, khoản 2, khoản 4, khoản 5 Điều 15; 
g) Điều 18, Điều 20; 
h) Điểm b khoản 3; điểm a, điểm b, điểm c, điểm đ, điểm e, điểm k khoản 5; điểm a, điểm b, 
điểm c khoản 6; điểm a khoản 7 Điều 23; 
i) Điều 26, Điều 29; 
k) Khoản 4, khoản 5 Điều 31; Điều 32, Điều 34; 
l) Điều 47, Điều 49, Điều 51 (trừ điểm d khoản 4 Điều 51), Điều 52, Điều 53 (trừ khoản 4 Điều 
53), Điều 72,",False,,,"Điểm đ, điểm g khoản 1; điểm g, điểm h khoản 2; điểm b, điểm d, điểm đ, điểm e, điểm k,; Điểm g, điểm n khoản 1; điểm a, điểm đ, điểm h, điểm i, điểm k, điểm l khoản 2; điểm b, điểm; Điểm b, điểm c, điểm d, điểm đ, điểm e, điểm g, điểm h khoản 2; điểm b, điểm d khoản 3;; Điểm c, điểm đ, điểm e, điểm g, điểm h, điểm k, điểm l, điểm m, điểm n, điểm o, điểm p, điểm; Khoản 1, khoản 2, khoản 4, khoản 5 Điều 15;; Điều 18, Điều 20;; Điểm b khoản 3; điểm a, điểm b, điểm c, điểm đ, điểm e, điểm k khoản 5; điểm a, điểm b,; Điều 26, Điều 29;; Khoản 4, khoản 5 Điều 31; Điều 32, Điều 34;; Điều 47, Điều 49, Điều 51 (trừ điểm d khoản 4 Điều 51), Điều 52, Điều 53 (trừ khoản 4 Điều"
2019,73,,4,"4. Trưởng Công an cấp xã trong phạm vi chức năng, nhiệm vụ được giao có liên quan đến trật tự 
an toàn giao thông đường bộ, đường sắt có thẩm quyền xử phạt đối với các hành vi vi phạm quy 
định tại các điểm, khoản, điều của Nghị định này như sau: 
a) Điểm đ, điểm g khoản 1; điểm g, điểm h khoản 2; điểm b, điểm d, điểm đ, điểm e, điểm k, 
điểm r, điểm s khoản 3 Điều 5, trừ trường hợp gây tai nạn giao thông; 
b) Điểm g, điểm n khoản 1; điểm a, điểm đ, điểm h, điểm i, điểm k, điểm l khoản 2; điểm c, điểm 
d, điểm đ, điểm k, điểm m khoản 3; điểm b, điểm d khoản 4 Điều 6, trừ trường hợp gây tai nạn 
giao thông; 
c) Điểm b, điểm c, điểm d, điểm đ, điểm e, điểm g, điểm h khoản 2; điểm d khoản 3; điểm b, 
điểm đ, điểm g khoản 4 Điều 7, trừ trường hợp gây tai nạn giao thông; 
d) Điểm c, điểm đ, điểm e, điểm g, điểm h, điểm k, điểm l, điểm m, điểm n, điểm o, điểm p, điểm 
q khoản 1; khoản 2; khoản 3; khoản 4 Điều 8; 
đ) Điều 9, Điều 10; 
e) Khoản 1, khoản 2, khoản 3, khoản 6, khoản 7 Điều 11; 
g) Điểm a khoản 1, điểm đ khoản 2 Điều 12; 
h) Khoản 1, khoản 2 Điều 15; 
i) Điều 18; khoản 1 Điều 20; 
k) Điểm b khoản 3 Điều 23; 
l) Khoản 4 Điều 31; khoản 1, khoản 2 Điều 32; khoản 1 Điều 34; 
m) Khoản 1, khoản 2, khoản 3, khoản 4, khoản 6 Điều 47; điểm b, điểm c, điểm d khoản 1 Điều 
49; điểm b khoản 1, khoản 2 Điều 53; khoản 1 Điều 72; 
n) Khoản 1; điểm a, điểm b khoản 2; khoản 3",False,,,"Điểm đ, điểm g khoản 1; điểm g, điểm h khoản 2; điểm b, điểm d, điểm đ, điểm e, điểm k,; Điểm g, điểm n khoản 1; điểm a, điểm đ, điểm h, điểm i, điểm k, điểm l khoản 2; điểm c, điểm; Điểm b, điểm c, điểm d, điểm đ, điểm e, điểm g, điểm h khoản 2; điểm d khoản 3; điểm b,; Điểm c, điểm đ, điểm e, điểm g, điểm h, điểm k, điểm l, điểm m, điểm n, điểm o, điểm p, điểm; Khoản 1, khoản 2, khoản 3, khoản 6, khoản 7 Điều 11;; Điểm a khoản 1, điểm đ khoản 2 Điều 12;; Khoản 1, khoản 2 Điều 15;; Điều 18; khoản 1 Điều 20;; Điểm b khoản 3 Điều 23;; Khoản 4 Điều 31; khoản 1, khoản 2 Điều 32; khoản 1 Điều 34;; Khoản 1, khoản 2, khoản 3, khoản 4, khoản 6 Điều 47; điểm b, điểm c, điểm d khoản 1 Điều; Khoản 1; điểm a, điểm b khoản 2; khoản 3"
2019,73,,5,"5. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành 
đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành 
vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe 
trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở 
kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi phạm) dừng, đỗ trên đường bộ; 
hành vi vi phạm quy định về bảo vệ kết cấu hạ tầng giao thông đường bộ, bảo đảm tiêu chuẩn kỹ 
thuật của công trình đường bộ, đào tạo sát hạch, cấp Giấy phép lái xe cơ giới đường bộ, hoạt 
động kiểm định an toàn kỹ thuật và bảo vệ môi trường xe cơ giới và một số hành vi vi phạm 
khác quy định tại các điểm, khoản, điều của Nghị định này như sau: 
a) Điểm đ khoản 1; điểm g, điểm h khoản 2; điểm d, điểm đ, điểm e, điểm k khoản 3; điểm b, 
điểm c, điểm d, điểm đ, điểm g, điểm i khoản 4; điểm b, điểm c khoản 5; điểm b, điểm c khoản 
6; điểm c khoản 8; điểm a, điểm b khoản 10 Điều 5; 
b) Điểm a, điểm đ, điểm h khoản 2; điểm d khoản 3; điểm b, điểm g khoản 4 Điều 6; 
c) Điểm c, điểm d, điểm đ, điểm e, điểm g, điểm h khoản 2; điểm b khoản 3; điểm đ, điểm g 
khoản 4; điểm b, điểm c, điểm d khoản 5 Điều 7; 
d) Điểm đ, điểm k, điểm l khoản 1; điểm b khoản 2 Điều 8; 
đ) Khoản 4; điểm a khoản 7; khoản 9; điểm a khoản 10 Điều 11; 
e) Điều 12, Điều 13, Điều 14, Điều 15; 
g) Khoản 1; khoản 2; khoản 3; khoản 4; điểm b, điểm đ, điểm e khoản 5 Điều 16; 
h) Điều 19, Điều 20; 
i) Khoản 3; điểm b, điểm c khoản 4; khoản 6; khoản 8 Điều 21; 
k) Điều 22; Điều 23; 
l) Điểm a, điểm b khoản 1; điểm a, điểm b, điểm d, điểm đ khoản 2; khoản 3; khoản 4; khoản 5; 
khoản 6; khoản 7; điểm a, điểm b khoản 8 Điều 24; 
m) Điều 25, Điều 27, Điều 28; 
n) Điểm a, điểm b khoản 2; khoản 3; khoản 6; điểm a, điểm đ, điểm g, điểm h, điểm i, điểm k, 
điểm m khoản 7; khoản 8; khoản 9; khoản 10; khoản 11; khoản 12; khoản 13 Điều 30; 
o) Điều 31, Điều 33; 
p) Điểm b, điểm c khoản 1; điểm a, điểm b, điểm c, điểm đ, điểm g khoản 2 Điều 35; 
q) Điều 37, Điều 38; 
r) Khoản 2, khoản 3, khoản 4, khoản 5, khoản 6, khoản 7, khoản 8 Điều 47; điểm b khoản 2, 
điểm b khoản 3 Điều 49 trong trường hợp vi phạm xảy ra tại đường ngang, cầu chung.",False,,,"dừng, đỗ trên đường bộ;; Điểm đ khoản 1; điểm g, điểm h khoản 2; điểm d, điểm đ, điểm e, điểm k khoản 3; điểm b,; Điểm a, điểm đ, điểm h khoản 2; điểm d khoản 3; điểm b, điểm g khoản 4 Điều 6;; Điểm c, điểm d, điểm đ, điểm e, điểm g, điểm h khoản 2; điểm b khoản 3; điểm đ, điểm g; Điểm đ, điểm k, điểm l khoản 1; điểm b khoản 2 Điều 8;; Điều 12, Điều 13, Điều 14, Điều 15;; Khoản 1; khoản 2; khoản 3; khoản 4; điểm b, điểm đ, điểm e khoản 5 Điều 16;; Điều 19, Điều 20;; Khoản 3; điểm b, điểm c khoản 4; khoản 6; khoản 8 Điều 21;; Điều 22; Điều 23;; Điểm a, điểm b khoản 1; điểm a, điểm b, điểm d, điểm đ khoản 2; khoản 3; khoản 4; khoản 5;; Điều 25, Điều 27, Điều 28;; Điểm a, điểm b khoản 2; khoản 3; khoản 6; điểm a, điểm đ, điểm g, điểm h, điểm i, điểm k,; Điều 31, Điều 33;; Điểm b, điểm c khoản 1; điểm a, điểm b, điểm c, điểm đ, điểm g khoản 2 Điều 35;; Điều 37, Điều 38;; Khoản 2, khoản 3, khoản 4, khoản 5, khoản 6, khoản 7, khoản 8 Điều 47; điểm b khoản 2,"
2019,73,,6,"6. Cảng vụ hàng hải, Cảng vụ hàng không, Cảng vụ đường thủy nội địa, người được giao thực 
hiện nhiệm vụ thanh tra chuyên ngành đường sắt, hàng không, hàng hải, đường thủy nội địa 
trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi 
phạm quy định tại điểm a khoản 1, khoản 3, khoản 5 Điều 28 của Nghị định này.",False,,,
2019,73,,7,"7. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành 
đường sắt trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành 
vi vi phạm quy định tại các điểm, khoản, điều của Nghị định này như sau: 
a) Điều 39, Điều 40, Điều 41, Điều 42, Điều 43, Điều 44, Điều 45, Điều 46, Điều 47; 
b) Khoản 1; khoản 2; khoản 3; khoản 4; điểm a, điểm b, điểm d khoản 5; khoản 6; khoản 7 Điều 
48; 
c) Khoản 1, khoản 2, khoản 3, khoản 4, khoản 6, khoản 7 Điều 49; 
d) Điều 50, Điều 51; 
đ) Khoản 1, khoản 2 Điều 52; 
e) Điều 53, Điều 54, Điều 55; 
g) Khoản 1, khoản 2, khoản 3 Điều 56; 
h) Điều 57; 
i) Khoản 1, khoản 2 Điều 58; 
k) Điều 59, Điều 60, Điều 61, Điều 62, Điều 63; 
l) Khoản 1, khoản 2 Điều 64; 
m) Điều 65, Điều 66, Điều 67, Điều 68, Điều 69, Điều 70, Điều 71, Điều 72,",False,,,"Điều 39, Điều 40, Điều 41, Điều 42, Điều 43, Điều 44, Điều 45, Điều 46, Điều 47;; Khoản 1; khoản 2; khoản 3; khoản 4; điểm a, điểm b, điểm d khoản 5; khoản 6; khoản 7 Điều; Khoản 1, khoản 2, khoản 3, khoản 4, khoản 6, khoản 7 Điều 49;; Điều 50, Điều 51;; Điều 53, Điều 54, Điều 55;; Khoản 1, khoản 2, khoản 3 Điều 56;; Điều 57;; Khoản 1, khoản 2 Điều 58;; Điều 59, Điều 60, Điều 61, Điều 62, Điều 63;; Khoản 1, khoản 2 Điều 64;; Điều 65, Điều 66, Điều 67, Điều 68, Điều 69, Điều 70, Điều 71, Điều 72,"
2019,73,,8,"8. Thanh tra chuyên ngành bảo vệ môi trường, người được giao thực hiện nhiệm vụ thanh tra 
chuyên ngành bảo vệ môi trường trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền 
xử phạt đối với các hành vi vi phạm liên quan đến lĩnh vực bảo vệ môi trường được quy định tại 
các điểm, khoản, điều của Nghị định này như sau: 
a) Điểm c khoản 1 Điều 10; 
b) Điểm đ khoản 2, khoản 4, điểm a khoản 6 Điều 12; 
c) Điểm c khoản 2 Điều 16; điểm đ khoản 1 Điều 17; 
d) Điểm d khoản 1 Điều 19; Điều 20; Điều 26; 
đ) Khoản 1, điểm a khoản 2 Điều 51; 
e) Điểm a khoản 3 Điều 53; 
g) Điểm b khoản 2",False,,,"Điểm c khoản 1 Điều 10;; Điểm đ khoản 2, khoản 4, điểm a khoản 6 Điều 12;; Điểm c khoản 2 Điều 16; điểm đ khoản 1 Điều 17;; Điểm d khoản 1 Điều 19; Điều 20; Điều 26;; Điểm a khoản 3 Điều 53;; Điểm b khoản 2"
2019,73,,,Điều 73.,False,,,
2019,75,Thẩm quyền xử phạt của Chủ tịch Ủy ban nhân dân các cấp,1,"1. Chủ tịch Ủy ban nhân dân cấp xã có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 4.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
5.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt; 
c) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 
mức xử phạt tiền được quy định tại điểm b khoản này; 
d) Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm a, b và c khoản 1 Điều 4 Nghị 
định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 4.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá; Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm a, b và c khoản 1 Điều 4 Nghị"
2019,75,Thẩm quyền xử phạt của Chủ tịch Ủy ban nhân dân các cấp,2,"2. Chủ tịch Ủy ban nhân dân cấp huyện có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 20.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
37.500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có 
thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 
mức xử phạt tiền được quy định tại điểm b khoản này; 
đ) Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm a, b, c, đ và e khoản 1 Điều 4 
Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 20.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá"
2019,75,Thẩm quyền xử phạt của Chủ tịch Ủy ban nhân dân các cấp,3,"3. Chủ tịch Ủy ban nhân dân cấp tỉnh có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 40.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
75.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có 
thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính; 
đ) Áp dụng biện pháp khắc phục hậu quả quy định tại khoản 1 Điều 4 Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 40.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính;"
2019,76,Thẩm quyền xử phạt của Công an nhân dân,1,"1. Chiến sĩ Công an nhân dân đang thi hành công vụ có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 400.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt.",False,,,Phạt cảnh cáo;; Phạt tiền đến 400.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và
2019,76,Thẩm quyền xử phạt của Công an nhân dân,2,"2. Trạm trưởng, Đội trưởng của người quy định tại khoản 1 Điều này có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 1.200.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
1.500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt.",False,,,Phạt cảnh cáo;; Phạt tiền đến 1.200.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và
2019,76,Thẩm quyền xử phạt của Công an nhân dân,3,"3. Trưởng Công an cấp xã, Trưởng đồn Công an, Trạm trưởng Trạm Công an cửa khẩu, khu chế 
xuất có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 2.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
2.500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt; 
c) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 
mức xử phạt tiền được quy định tại điểm b khoản này; 
d) Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm a và c khoản 1 Điều 4 của Nghị 
định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 2.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá; Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm a và c khoản 1 Điều 4 của Nghị"
2019,76,Thẩm quyền xử phạt của Công an nhân dân,4,"4. Trưởng Công an cấp huyện; Trưởng phòng nghiệp vụ thuộc Cục Cảnh sát giao thông; Trưởng 
phòng Công an cấp tỉnh gồm Trưởng phòng Cảnh sát quản lý hành chính về trật tự xã hội, 
Trưởng phòng Cảnh sát giao thông, Trưởng phòng Cảnh sát giao thông đường bộ - đường sắt; 
Thủ trưởng đơn vị Cảnh sát cơ động từ cấp đại đội trở lên, có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 8.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
15.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có 
thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 
mức xử phạt tiền được quy định tại điểm b khoản này; 
đ) Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm a, c và e khoản 1 Điều 4 Nghị 
định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 8.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá"
2019,76,Thẩm quyền xử phạt của Công an nhân dân,5,"5. Giám đốc Công an cấp tỉnh có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 20.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
37.500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có 
thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 
mức xử phạt tiền được quy định tại điểm b khoản này; 
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại các điểm a, c, đ và e khoản 1 Điều 4 
Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 20.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá"
2019,76,Thẩm quyền xử phạt của Công an nhân dân,6,"6. Cục trưởng Cục Cảnh sát giao thông, Cục trưởng Cục Cảnh sát quản lý hành chính về trật tự 
xã hội có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 40.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
75.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có 
thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính; 
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại các điểm a, c, đ và e khoản 1 Điều 4 
Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 40.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính;"
